License #,Name,License Status,Address,Phone,Endorsements Type,RMI Owner,Start Date,End Date
239363,None,Active,5940 SE 138TH PLACE PORTLAND OR 97236,(971) 271-2829,Residential Specialty Contractor,"RMI OwnerHESSEL, BRENT CHARLES",2/18/2022,2/18/2026
249106,None,Active,18755 SW 90TH AVE APT 415 TUALATIN OR 97062,(404) 394-8395,Residential General Contractor,"Member (Limited Liability Company)ACOSTA DE JESUS, FERNANDO

RMI OwnerACOSTA DE JESUS, FERNANDO",12/11/2023,12/11/2025
163145,KREIZENBECK CONSTRUCTORS,Active,213 EAST 38TH STREET GARDEN CITY ID 837140000,(208) 336-9500,Commercial General Contractor Level 1,"Member (Limited Liability Company)BERARD, MICHAEL J

Member (Limited Liability Company)SAUCERMAN, JOSEPH

RMI OwnerBERARD, MICHAEL J",2/7/2005,2/7/2025
223791,None,Active,219 SW 11TH ST ONTARIO OR 97914,(208) 739-8464,Residential General Contractor,"Member (Limited Liability Company)MASON, DUSTIN JAY

Member (Limited Liability Company)MASON, ZOILA PATRICIA

RMI OwnerMASON, ZOILA PATRICIA",1/29/2019,1/29/2025
108779,None,Not Active - Voluntarily Surrendered,425 TWILIGHT WEST LINN OR 97068,(503) 697-8512,Residential General Contractor,"Corporate OfficerZAVOSHY, SHAW J

RMI OwnerZAVOSHY, SHAW J",10/2/1995,12/2/2011
196091,None,Active,PO BOX 268 CORNING CA 96021,(530) 865-9504,Commercial General Contractor Level 2,"Corporate OfficerSAUNDERS, DENNIS MARK

Corporate OfficerWOLF, JOHN KENNETH

RMI OwnerWOLF, JOHN KENNETH",2/16/2012,2/16/2026
166757,None,Not Active - Expired after a lapse,5000 RESEARCH COURT SUWANEE GA 30024,(770) 998-9938,General Contractor/All,"Corporate OfficerZAMBETTI, ANDREW R

Corporate OfficerZAMBETTI, JOHN F

RMI OwnerZAMBETTI, ANDREW R",10/6/2005,12/17/2011
165454,None,Not Active - Expired after a lapse,17605 NW AUTUMN RIDGE DR BEAVERTON OR 97006,(503) 440-3057,Residential General Contractor,"Family MemberLUCIA JR, JOEL BERNARD

Family MemberLUCIA, STEPHEN CHRISTOPHER

RMI OwnerLUCIA, STEPHEN CHRISTOPHER",7/5/2005,8/13/2011
248804,None,Active,2645 MANOR DR SPRINGFIELD OR 97477,(612) 286-7575,Residential General Contractor,"Member (Limited Liability Company)DANIELSON, AARON JAY

RMI OwnerDANIELSON, AARON JAY",11/28/2023,11/28/2025
194404,None,Not Active - Expired after a lapse,126 NE ALBERTA ST PORTLAND OR 97211,(877) 531-1232,Residential General Contractor,"Member (Limited Liability Company)ADAMS, DENNIS BRIAN

Member (Limited Liability Company)HUNT, JUSTIN CHUN WEI

RMI OwnerHUNT, JUSTIN CHUN WEI",6/29/2011,6/29/2015
169680,None,Not Active - Expired after a lapse,PO BOX 542 SPRINGFIELD OR 97477-0079,(541) 343-6829,Residential Specialty Contractor,"Family Corporate OfficerPEIRCE, ANTOINETTE ELOUISE

Family Corporate OfficerPELKY, BRADLEY JAMES

Family Corporate OfficerPELKY, THOMAS EDWARD

RMI OwnerPELKY, BRADLEY JAMES",5/4/2006,8/30/2016
150072,None,Inactive - Sabbatical,PO BOX 1078 MCMINNVILLE OR 97128,(503) 434-1933,Residential General Contractor,"RMI OwnerNIEHUS, BRYCE MICHAEL",1/7/2002,1/7/2026
193115,None,Not Active - Expired after a lapse,8507 NE 156TH AVE VANCOUVER WA 98682,(503) 446-0476,Residential General Contractor,"Family MemberTAKAPU, LAURIE ELIZABETH

Family MemberTAKAPU, MANASE

RMI OwnerTAKAPU, LAURIE ELIZABETH",2/15/2011,2/15/2013
104121,None,Not Active - Expired after a lapse,2893 MOUNTAIN VIEW DRIVE SE ALBANY OR 97322,(541) 926-1707,Residential Specialty Contractor,"Corporate OfficerSADOWSKY, DENNIS

Corporate OfficerSADOWSKY, RONALD

RMI OwnerSADOWSKY, RONALD",4/5/1995,4/5/2020
92674,BUBBAS CUSTOM CONCRETE,Suspended - Not Active,755 MOONFLOWER ST NE SALEM OR 97301,(503) 364-5034,Specialty Contractor/Res,None,7/23/1993,7/23/1994
109747,None,Not Active - Expired,2828 WEST IRVING PASCO WA 99301,(503) 545-9850,Specialty Contractor/All,"Corporate OfficerCAMPBELL, MICHAEL GERARD

RMI OwnerCAMPBELL, MICHAEL GERARD",12/18/1995,12/18/2008
226187,None,Active,106 WYATT DRIVE KELSO WA 98626,(503) 583-3498,Residential General Contractor,"Member (Limited Liability Company)ORTIZ ALCARAZ, OSCAR

RMI OwnerORTIZ ALCARAZ, OSCAR",6/12/2019,6/12/2025
237618,None,Active,PO BOX 208 KINGSTON ID 83839,(208) 660-6205,Commercial General Contractor Level 2,"Member (Limited Liability Company)OERTLI, JENNIFER POWELL

RMI OwnerOERTLI, JENNIFER POWELL",10/4/2021,10/4/2025
185885,None,Not Active - Expired after a lapse,PO BOX 8207 SPOKANE WA 99203,(509) 363-0009,Commercial General Contractor Level 1,"Family Corporate OfficerSHEA, DAVID ROBERT

Family Corporate OfficerSHEA, LINDALOU ROSE

RMI EmployeeSHEA, DAVID ROBERT",3/13/2009,3/13/2011
190653,None,Not Active - Expired,PO BOX 17196 PORTLAND OR 97217,(503) 240-3388,Commercial General Contractor Level 2,"Corporate OfficerJOHNSON, ANDREW MARTIN

Corporate OfficerJOHNSON, AVRIL PHYLLIS

Corporate OfficerJOHNSON, LISA JULIA

RMI OwnerJOHNSON, ANDREW MARTIN",5/12/2010,5/12/2016
227309,None,Not Active - Expired after a lapse,1893 W PIERCE ST BURNS OR 97720,(541) 589-4884,Commercial General Contractor Level 2,"RMI OwnerMASTRE, ARNOLD DUANE",8/12/2019,8/12/2021
244146,None,Active,2103 SE 148 PLACE PORTLAND OR 97233,(503) 954-9226,Commercial Specialty Contractor Level 2,"Member (Limited Liability Company)EDDY, LEON EDWARD

Member (Limited Liability Company)SIMPSON, DOUGLAS KENT

RMI OwnerSIMPSON, DOUGLAS KENT",2/6/2023,2/6/2025
33157,ACME ROOFING COMPANY,Not Active - Voluntarily Surrendered,1567 SW GREEN ROSEBURG OR 97470,(541) 679-8797,Specialty Contractor/All,"Corporate OfficerMITCHELL, JOHN C

Corporate OfficerMITCHELL, SHIRLEY A",4/29/1980,5/16/2006
144879,None,Not Active - Voluntarily Surrendered,531 SW 8TH CIRCLE TROUTDALE OR 97060,(503) 465-1972,Residential General Contractor,"RMI OwnerKITZMILLER, JOSEPH JOHN",6/27/2000,7/7/2011
170252,None,Not Active - Expired after a lapse,1186 NE OCHOCO AVE PRINEVILLE OR 97754,(541) 480-3955,Residential Specialty Contractor,"Member (Limited Liability Company)VONDERHEIT, TRENT OTTO

RMI OwnerVONDERHEIT, TRENT OTTO",8/16/2006,3/11/2013
234550,None,Active,25465 DEER LN BEND OR 97701,(765) 969-0612,Residential General Contractor,"Member (Limited Liability Company)MCDIVITT, DAKOTA BRYCE

RMI OwnerMCDIVITT, DAKOTA BRYCE",2/8/2021,2/8/2025
194674,None,Active,14402 NE 70TH ST VANCOUVER WA 98682,(360) 609-1413,Residential General Contractor,"Member (Limited Liability Company)CARDENAS RENTERIA, ANDRES

RMI OwnerCARDENAS RENTERIA, ANDRES",8/1/2011,8/1/2025
222562,CORNERSTONE BRUSHWORKS,Active,3823 DOVE LN EUGENE OR 97402,(458) 201-0358,Residential Specialty Contractor,"RMI OwnerCUNNINGHAM, DAVID KIRK",9/5/2018,9/5/2024
161653,None,Not Active - Voluntarily Surrendered,735 W UNION ROSEBURG OR 97470,(541) 677-0342,General Contractor/All,"Corporate OfficerKRUEGER, JAMES INGHRAM

RMI OwnerKRUEGER, JAMES INGHRAM",10/19/2006,10/19/2008
59560,BOB D UMPHREY FLOORCOVERING,Not Active - Expired after a lapse,883 EATON ROAD WEISER ID 83672,(208) 549-3617,Residential Specialty Contractor,"RMI OwnerUMPHREY, BOB DALTON",3/23/1989,3/19/2015
211281,None,Not Active - Expired,15526 SE RAINIER AVE CLACKAMAS OR 97015,(971) 506-1591,Residential Specialty Contractor,"Member (Limited Liability Company)WHITTINGTON, PHILIP LAWRENCE

RMI OwnerWHITTINGTON, PHILIP LAWRENCE",7/13/2016,7/13/2022
119925,None,Not Active - Expired,PO BOX 625 NEWPORT OR 97365,(541) 336-7411,General Contractor/Res,"Corporate OfficerBROOKS, BRUCE WAYNE

Corporate OfficerMULLETT, JIMMY MICHAEL

Corporate OfficerMULLETT, PATRICIA ANN",1/28/1997,1/28/1998
209060,GREEN PATH LANDWORKS,Not Active - Expired,PO BOX 529 WILLIAMS OR 97544,(541) 951-7969,Residential General Contractor,"RMI OwnerWEBER, JOSHUA ALLAN",2/4/2016,2/4/2018
44491,C J JACKSON CONSTRUCTION,Not Active - Expired,PO BOX 11396 PORTLAND OR 97211-0396,(503) 971-1038,General Contractor/All,"RMI OwnerJACKSON SR, CALVIN J",2/22/1984,5/6/2010
93906,GM SMITH,Not Active - Expired,18090 ELK MEADOW LANE TILLAMOOK OR 97141,(503) 842-3816,Specialty Contractor/Res,None,9/17/1993,9/17/1996
131329,None,Active,PO BOX 1060 WOODBURN OR 97071,(971) 216-0050,Commercial General Contractor Level 1,"Corporate OfficerAPLIN, ALAN WHITNEY

Corporate OfficerKERR, BRENT JAMES

Corporate OfficerKERR, TIMOTHY JAMES

RMI OwnerKERR, BRENT JAMES",9/4/1998,9/8/2024
126409,None,Not Active - Expired,552 C ST PHOENIX OR 97535,(541) 601-8909,Residential General Contractor,"RMI OwnerALMASY JR, DENNIS CLYDE",11/24/1997,11/27/2016
179867,None,Not Active - Expired,12311 NE 308TH ST BATTLE GROUND WA 98604,(360) 687-4173,Residential Specialty Contractor,"Corporate OfficerEK, JOANN MAE

Corporate OfficerEK, JOHN DOUGLAS

RMI OwnerEK, JOHN DOUGLAS",1/7/2008,1/7/2018
36879,DONALD HAGERTY GENERAL CONTRACTOR,Not Active - Expired after a lapse,PO BOX 5243 BEND OR 97708,(541) 815-5212,General Contractor/All,None,5/14/1981,5/17/2010
224892,NEW PIPES NORTHWEST,Not Active - Expired after a lapse,PO BOX 2132 GRESHAM OR 97030,(503) 489-3104,Residential Specialty Contractor,"RMI OwnerMORRIS, ANTHONY EDWARD",3/7/2019,3/7/2021
214531,None,Not Active - Expired after a lapse,PO BOX 2052 NEWPORT OR 97365,(541) 418-7584,Residential Specialty Contractor,"RMI OwnerHIGUERA, AARON MICHAEL",3/30/2017,3/29/2023
66321,NOT JUST CABINETS,Not Active - Expired after a lapse,340 SUTTER AVE MEDFORD OR 97501,(541) 779-2718,General Contractor/Res,None,4/30/1990,4/20/2001
181361,None,Not Active - Expired,1414 CEDAR ST CALISTOGA CA 94515,(707) 942-0712,Commercial General Contractor Level 1,"Corporate OfficerHAWKS, EDWARD LYMAN

Corporate OfficerHAWKS, STEPHANIE CADRA

Corporate OfficerHAWKS, STEPHEN RALPH

Corporate OfficerMARTINEZ DE HAWKS, MARIA ISABEL

RMI OwnerHAWKS, STEPHEN RALPH",4/3/2008,4/3/2014
241526,None,Active,PO BOX 21354 KEIZER OR 97303,(971) 304-6501,Residential General Contractor,"Member (Limited Liability Company)RAMOS GASCA, ARTURO

RMI OwnerRAMOS GASCA, ARTURO",7/19/2022,7/19/2024
163820,DISCOUNT FIRE SYSTEMS INC,Not Active - Expired after a lapse,7402 SE JOHNSON CREEK BLVD PORTLAND OR 97206,(503) 777-5030,Commercial Specialty Contractor Level 2Residential General Contractor,"Corporate OfficerKYLLO, DAVID P

Corporate OfficerOFFINGA JR, WILLIAM

Corporate OfficerYAGER OFFINGA, BOBETTE L

RMI OwnerYAGER OFFINGA, BOBETTE L",3/22/2005,3/22/2023
221684,WOODWORK BY THE CS,Active,2457 OTTO ST SPRINGFIELD OR 97477,(541) 735-7335,Residential General Contractor,"RMI OwnerCVITANICH, ANDRE JAKOV",7/5/2018,7/5/2024
154388,None,Not Active - Expired after a lapse,61912 COTTTONWOOD ROAD LA GRANDE OR 97850,(541) 910-6644,Residential General Contractor,"RMI OwnerKRETSCHMER, CRAIG DAVID",3/6/2003,3/6/2021
229666,None,Not Active - Voluntarily Surrendered,1400 CLARK MILL RD SWEET HOME OR 97386,(541) 729-9209,Residential General Contractor,"Member (Limited Liability Company)BAKER, AUTUMN WIND

Member (Limited Liability Company)BAKER, JEREOMY ALLEN

RMI OwnerBAKER, AUTUMN WIND",1/24/2020,1/24/2022
245064,None,Active,1714 SE 3RD AVE BATTLE GROUND WA 98604,(360) 798-6681,Residential Specialty Contractor,"Member (Limited Liability Company)KOVALEV, ALEKSEY

Member (Limited Liability Company)KOVALEV, TIMOFEY

RMI OwnerKOVALEV, TIMOFEY",3/20/2023,3/20/2025
70143,None,Active,PO BOX 528 BEAVERCREEK OR 970047677,(503) 680-9108,Residential General Contractor,"Corporate OfficerRINKES, DUANE DAVID

RMI OwnerRINKES, DUANE DAVID

Changed EntityRINKES, DUANE DAVID",10/31/1990,5/28/2026
214048,None,Active,4312 HAGER ST SE SALEM OR 97317,(323) 841-7768,Residential General Contractor,"Family MemberMARQUEZ, MARCOS

Family MemberSU, BERENICE YASMIN

RMI OwnerSU, BERENICE YASMIN",4/20/2017,6/1/2025
216018,None,Not Active - Expired,1089 KAUAI ST SE SALEM OR 97317,(503) 269-6534,Residential General Contractor,"PartnerPHILLIPS, KOREY RAY

PartnerVAN WORMER, DAVID JAMES

RMI OwnerVAN WORMER, DAVID JAMES",6/29/2017,6/29/2019
131583,None,Not Active - Expired,26303 S BEESON RD BEAVERCREEK OR 97004,(503) 632-5632,Residential General Contractor,"Corporate OfficerSPINAS, LARRY DEAN

RMI OwnerSPINAS, LARRY DEAN",9/25/1998,9/25/2020
48302,None,Active,PO BOX 2845 GEARHART OR 97138-2845,(503) 738-3569,Commercial General Contractor Level 1Residential General Contractor,"Corporate OfficerMCEWAN, CELINE W

Corporate OfficerMCEWAN, MICHAEL R

RMI OwnerMCEWAN, CELINE W",6/21/1985,6/26/2025
172240,None,Not Active - Expired,322 SE 34TH CIR TROUTDALE OR 97060,(503) 956-1691,General Contractor/All,"Corporate OfficerMORRIS, RAY DEAN

Corporate OfficerNELSON, DWIGHT URBANE

RMI OwnerMORRIS, RAY DEAN",9/22/2006,9/22/2008
240714,None,Active,PO BOX 823250 VANCOUVER WA 98662,(360) 314-2165,Commercial General Contractor Level 1Residential General Contractor,"Corporate OfficerHOOKS, RICHARD LEE

Corporate OfficerMCCUAN, ERIC PAUL

RMI OwnerHOOKS, VALERIE ELIZABETH",6/15/2022,6/15/2024
212751,None,Active,4804 NE 119TH ST VANCOUVER WA 98686,(971) 404-4924,Residential Locksmith Services Contractor,"Member (Limited Liability Company)ESTUPINAN CAICEDO, ANDRES

RMI OwnerESTUPINAN CAICEDO, ANDRES",11/9/2016,11/9/2024
7427,CAR LON ENTERPRISES,Not Active - Expired after a lapse,3141 SE 164TH AVE PORTLAND OR 97236-1813,(503) 760-1183,Specialty Contractor/Res,None,3/20/1973,12/22/2000
109965,None,Active,6212 NE 56TH AV VANCOUVER WA 98661-1813,(360) 518-7424,Residential Specialty Contractor,"Corporate OfficerGRUNDEI, DEAN CHARLES

Corporate OfficerROSENBERGER, BERND

RMI OwnerGRUNDEI, DEAN CHARLES",11/16/1995,11/16/2024
114208,None,Not Active - Expired,2791 W PROSPECT HOOD RIVER OR 97031,(541) 386-7402,General Contractor/Res,None,5/6/1996,5/6/1998
125909,BROOKS DEVELOPMENT,Not Active - Expired,685 SE 3RD ST BEND OR 97702,(541) 480-9299,General Contractor/Res,"RMI OwnerBROOKS, GREGORY D",10/6/1997,10/6/2008
168656,CABINET WORKS,Not Active - Expired,61535 S HWY 97 STE 9 BEND OR 97702-2156,(541) 788-7349,Residential Specialty Contractor,"RMI OwnerMCQUIRE, CHRISTOPHER ALLAN",2/16/2006,2/19/2012
228597,None,Refused - Not Active,61547 ASCHA ROSE CT BEND OR 97702,(458) 292-8137,Residential Specialty Contractor,"RMI OwnerWHISENHUNT, CHRISTOPHER DREW",,
91587,ZANERIDGE DESIGN,Not Active - Voluntarily Surrendered,2572 NW PORTER RD FOREST GROVE OR 97113,(503) 357-9777,Residential General Contractor,"RMI OwnerEVERS, ZANE A",6/8/1993,3/28/2022
155730,JIMS TOOLBOX,Not Active - Expired,4438 NW KAHNEETA DR PORTLAND OR 97229-3034,(503) 504-7674,Residential Limited Contractor,"RMI OwnerBERGER, JAMES H",6/4/2003,6/4/2011
83472,None,Not Active - Expired after a lapse,2704 SE 39TH LOOP STE 101 HILLSBORO OR 97123,(503) 693-1336,Residential General Contractor,"Corporate OfficerSENOUR, CARL D

RMI OwnerSENOUR, CARL D",6/19/1992,10/7/2013
154133,None,Not Active - Expired,4616 SW 42ND PL PORTLAND OR 97221,(503) 209-0544,Residential General Contractor,"Member (Limited Liability Company)VESA, CIPRIAN C

RMI OwnerVESA, CIPRIAN C",1/28/2003,4/20/2015
128814,None,Not Active - Expired after a lapse,1378 ROLLING RIVER VW SPRING BRANCH TX 78070-5857,(503) 322-9646,Specialty Contractor/Res,None,4/29/1998,4/29/2004
143153,NEW WORLD FINISHES,Not Active - Expired,PO BOX 1236 SISTERS OR 97759,(541) 549-8185,Limited Contractor,"PartnerHERNANDEZ, ALEXANDER

PartnerHERNANDEZ, JENNY MAE",6/5/2000,12/4/2004
125289,A BETTER SPA SERVICE,Not Active - Expired after a lapse,PO BOX 13 CANBY OR 97013,(503) 796-9636,General Contractor/Res,None,9/22/1997,9/22/2002
169729,CANDY RODRIGUEZ AMARAL PAINTING,Not Active - Expired after a lapse,4668 SWINDOLL PL NE SALEM OR 97303,(971) 275-6506,Specialty Contractor/Res,"RMI OwnerRODRIGUEZ AMARAL, CANDY Y",4/19/2006,4/19/2008
49109,GOLDEN PACIFIC HOMES,Not Active - Expired,9950 SE 82ND PORTLAND OR 97266,(503) 777-8228,Specialty Contractor/Res,None,10/8/1985,10/8/1990
211738,None,Not Active - Expired after a lapse,1427 NE KOKANEE LN WOOD VILLAGE OR 97060,(360) 609-7212,Residential General Contractor,"Member (Limited Liability Company)VASILYUK, IVAN NIKOLAYEVICH

RMI OwnerVASILYUK, IVAN NIKOLAYEVICH",8/18/2016,8/18/2018
249908,None,Active,5293 NE ELAM YOUNG PKWY STE 160 HILLSBORO OR 97124,(503) 704-8256,Residential General Contractor,"Corporate OfficerGUERRA VILLALOBOS, ALEJANDRO ALBE

Corporate OfficerGUERRA VILLALOBOS, DERWIN ENRIQUE

Corporate OfficerMASIC, IGOR MILANOV

RMI OwnerGUERRA VILLALOBOS, DERWIN ENRIQUE",2/26/2024,2/26/2026
226106,None,Active,4685 HAYESVILLE CT NE SALEM OR 97305,(503) 983-1815,Residential General Contractor,"Member (Limited Liability Company)QUIRINO MORALES, ELIDIA

Member (Limited Liability Company)QUIRINO MORALES, IGNACIO

Member (Limited Liability Company)QUIRINO MORALES, PATRICIO

Member (Limited Liability Company)QUIRINO RIVERA, SALVADOR

RMI OwnerQUIRINO MORALES, ELIDIA",6/19/2019,6/19/2025
175480,None,Not Active - Expired after a lapse,26800 THOMSON MILL RD SHERIDAN OR 97378,(503) 843-2029,Residential Specialty Contractor,"Family PartnerHASKELL, CLIFTON BRICE

Family PartnerHASKELL, HERBERT BRICE

Family PartnerHASKELL, ROGENA

RMI OwnerHASKELL, HERBERT BRICE",4/11/2007,6/25/2015
201286,None,Not Active - Expired,440 SW 14TH CT CANBY OR 97013,(503) 867-2749,Residential General Contractor,"Member (Limited Liability Company)KELLEY, BRANDON PATRICK

RMI OwnerKELLEY, BRANDON PATRICK",10/31/2013,6/15/2020
158697,None,Active,63800 PINE TREE RD ENTERPRISE OR 97828,(541) 398-0200,Residential General Contractor,"Corporate OfficerSKOVLIN, KIRK JON

Corporate OfficerSKOVLIN, LAURA D

RMI OwnerSKOVLIN, KIRK JON",3/24/2004,3/24/2026
194819,DWELL CONCEPTS,Not Active - Voluntarily Surrendered,1405 LARSON CREEK DR MEDFORD OR 97504,(541) 331-5182,Residential General Contractor,"RMI OwnerDUDLEY, ROBERT NOEL",8/22/2011,8/22/2013
55910,BROOKSIDE ENTERPRISES,Not Active - Expired,8945 SW CRESTWOOD ST PORTLAND OR 97223-6955,(503) 245-6723,General Contractor/All,None,3/10/1988,3/12/2001
209093,None,Active,26850 SW KINSMAN RD WILSONVILLE OR 97070,(503) 559-1415,Commercial General Contractor Level 1,"Corporate OfficerARNOLD, CRAIG

Corporate OfficerSZMAGALA, TARAS GREGORY

RMI EmployeeSCHACHER, ALPHONSE ALOYSIUS",1/29/2016,1/29/2026
128935,None,Not Active - Expired,990 OBIE ST EUGENE OR 97402,(541) 485-4015,General Contractor/All,"Member (Limited Liability Company)WESTBROOK, EMIL MURIL (CHIP)

Member (Limited Liability Company)WESTBROOK, LINNEA KATHLEEN

RMI OwnerWESTBROOK, EMIL MURIL (CHIP)",4/23/1998,4/23/2010
86853,None,Active,3318 HIGHWAY 365 NEDERLAND TX 77627,(409) 886-3959,Commercial General Contractor Level 1,"Corporate OfficerADIX, JEFFREY P

Corporate OfficerDI CARLO, GREGORY G

Corporate OfficerSOOKRAM, KAMAL

Corporate OfficerTHIBODEAUX, GARY PAUL

RMI OwnerTHIBODEAUX, GARY PAUL",10/21/1998,10/21/2025
69694,WORKCO CONSTRUCTION CO,Not Active - Expired,5017 NE PRESCOTT ST PORTLAND OR 97218-2141,(503) 281-7285,Limited Contractor,None,10/9/1990,3/31/1998
225121,None,Active,4123 NE 11TH WAY GRESHAM OR 97030,(503) 866-3493,Residential General Contractor,"Member (Limited Liability Company)KADIROV, VADIM GENNADIEVICH

Member (Limited Liability Company)KADIROVA, NASIBA TULKUNOVNA

RMI OwnerKADIROVA, NASIBA TULKUNOVNA",3/15/2019,3/15/2025
206390,None,Not Active - Expired,711 E HEINTZ STREET MOLALLA OR 97038,(503) 759-2467,Residential General Contractor,"Member (Limited Liability Company)BROWN, GARY ALLEN

RMI OwnerBROWN, GARY ALLEN",4/27/2015,4/27/2019
249437,None,Active,90847 HILL RD SPRINGFIELD OR 97478,(541) 915-8334,Residential General Contractor,"Member (Limited Liability Company)SERRANO GUZMAN, KARINA YESENIA

RMI OwnerSERRANO GUZMAN, KARINA YESENIA",1/16/2024,1/16/2026
180964,None,Not Active - Expired,721 SW OAK PORTLAND OR 97205-1319,(503) 222-5587,Licensed Developer,"Member (Limited Liability Company)22ND AVE LLC

Member (Limited Liability Company)AMEY MESHER, TAMARA

Member (Limited Liability Company)ARNSBERG, JAMES

Member (Limited Liability Company)ARNSBERG, STEVE

Member (Limited Liability Company)EQUITY TRUC COMPANY CUSTODIAN

Member (Limited Liability Company)EQUITY TRUST COMPANY

Member (Limited Liability Company)LUCKERT, KARL W

Member (Limited Liability Company)MMZ PROPERTIES LLC

Member (Limited Liability Company)MRV PROPERTIES LLC

Member (Limited Liability Company)ROBISON, MARK

Member (Limited Liability Company)THE KURDY APARTMENTS LLC

Member (Limited Liability Company)THOMAS MESHER IRA

Member (Limited Liability Company)TLM PROPERTIES LLC

Member (3rd Lvl) of an LLC that is a MemberARMSTRONG, ZACHARY

Member (3rd Lvl) of an LLC that is a MemberARNEY, MARILYN

Member (3rd Lvl) of an LLC that is a MemberBARLESS, JAMES

Member (3rd Lvl) of an LLC that is a MemberGELBARD MD, MARTY

Member (3rd Lvl) of an LLC that is a MemberGELBARD, THALIA

Member (3rd Lvl) of an LLC that is a MemberLUCKERT, URSALA

Member (3rd Lvl) of an LLC that is a MemberMESHER, THOMAS L

Member (3rd Lvl) of an LLC that is a MemberMESHER, THOMAS L

Member (3rd Lvl) of an LLC that is a MemberREINGOLD, FRANCINE

Member (3rd Lvl) of an LLC that is a MemberREINGOLD, JEFFREY A

Member (3rd Lvl) of an LLC that is a MemberUNDERWOOD INVESTMENT GROUP LLC

Member (3rd Lvl) of an LLC that is a MemberVEDANAYAGAM, RAVI

Member (3rd Lvl) of an LLC that is a MemberWILLIAMS DDS, JOHN

Member (3rd Lvl) of an LLC that is a MemberWILLIAMS, NANCY

Member (3rd Lvl) of an LLC that is a MemberWILSON, STANLEY",4/17/2008,4/17/2010
